出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1131117,11310,4912,聯德控股-KY,電子零組件業,418623,507825,404568,-17.56549993,3.474076051491962,4685466,3862869,21.294975314979617,-
1131117,11310,4915,致伸,電子零組件業,4643337,5367441,4984562,-13.49067461,-6.845636588,49668658,51450209,-3.462670093,-
1131117,11310,4916,事欣科,電腦及週邊設備業,284118,264983,330225,7.221217964926052,-13.96229843,3046535,2858179,6.590070111074219,-
1131117,11310,4919,新唐,半導體業,2310485,2708378,2865741,-14.69119155,-19.37565188,26963471,29744156,-9.348676762,-
1131117,11310,4927,泰鼎-KY,電子零組件業,1011854,987417,1019484,2.4748409233383666,-0.748417827,10390340,10562588,-1.63073671,10月份自結數
1131117,11310,4930,燦星網,電器電纜,606596,862377,667877,-29.65999789,-9.175491894,6782311,5771191,17.520127128005292,-
1131117,11310,4934,太極,光電業,6541,12139,67493,-46.11582503,-90.3086246,349224,2058094,-83.03167883,本月營收較去年同月減少，主係市場需求減緩所致。
1131117,11310,4935,茂林-KY,光電業,542958,590175,550204,-8.000508324,-1.316966071,5724642,4931695,16.078589612699083,-
1131117,11310,4938,和碩,電腦及週邊設備業,118801102,109264099,142204362,8.728395774352196,-16.45748391,917145784,1056818276,-13.21632065,-
1131117,11310,4942,嘉彰,光電業,433411,434674,484376,-0.290562583,-10.52178473,4677669,5080544,-7.929761065,-
1131117,11310,4943,康控-KY,電子零組件業,127667,138737,160214,-7.979125972,-20.31470408,1247006,1368145,-8.85425156,-
1131117,11310,4949,有成精密,光電業,188961,224764,277842,-15.92915236,-31.98976397,2001972,4062706,-50.72318794,主要係本期太陽能模組銷售量較去年同期減少所致
1131117,11310,4952,凌通,半導體業,177110,181349,175638,-2.337481872,0.8380874298272584,2168760,1844753,17.563706360688936,-
1131117,11310,4956,光鋐,光電業,101633,124338,90201,-18.26070871,12.673917140608197,1067354,963594,10.768020556375403,-
1131117,11310,4958,臻鼎-KY,電子零組件業,20952920,19336751,20873714,8.358017332,0.37945331626178264,136483507,117875424,15.786227839994874,-
1131117,11310,4960,誠美材,光電業,676906,714922,776529,-5.317503168,-12.82926974,7427983,7760900,-4.289670012,-
1131117,11310,4961,天鈺,半導體業,1695577,1782935,1265099,-4.899673852,34.027218423222216,15748842,13784326,14.251810353295475,-
1131117,11310,4967,十銓,半導體業,1195186,1185953,1601091,0.7785300091993528,-25.35177576,17866997,12473510,43.23952921030247,-
1131117,11310,4968,立積,半導體業,300033,308708,270486,-2.810098864,10.923670726026486,3081570,2383795,29.271602633615725,-
1131117,11310,4976,佳凌,光電業,81612,93126,72002,-12.36389408,13.34685147634788,959592,780270,22.98204467684263,-
1131117,11310,4977,眾達-KY,通信網路業,143227,138034,73473,3.7621165799730503,94.93827664584269,842225,1613395,-47.7979664,客戶需求回升，因此產品出貨量增加
1131117,11310,4989,榮科,電子零組件業,180209,231769,250809,-22.24628833,-28.14891013,2598768,2968294,-12.44910376,-
1131117,11310,4994,傳奇,資訊服務業,135823,142812,122673,-4.893846455,10.719555240354438,1368274,1343568,1.8388351017588986,-
1131117,11310,4999,鑫禾,電子零組件業,168482,180477,150391,-6.646276257,12.029310264577003,1620444,1589353,1.9562048204520959,-
1131117,11310,5007,三星,鋼鐵工業,491025,552692,569335,-11.15757058,-13.75464358,5765940,5486213,5.098726571498409,-
1131117,11310,5203,訊連,資訊服務業,169952,186934,172299,-9.084489713,-1.362166931,1716115,1527839,12.323026182732605,-
1131117,11310,5215,科嘉-KY,電腦及週邊設備業,231023,234577,252603,-1.515067547,-8.543049766,2225910,2068702,7.5993545711272095,-
1131117,11310,5222,全訊,半導體業,102732,102782,116456,-0.04864665,-11.78470839,1074753,993409,8.188369543662278,-
1131117,11310,5225,東科-KY,其他電子業,1085744,1327463,940649,-18.20909509,15.424988491987978,10724030,9070126,18.234630919129458,-
1131117,11310,5234,達興材料,光電業,352530,356441,365559,-1.097236289,-3.564130551,3402965,3632083,-6.308170821,-
1131117,11310,5243,乙盛-KY,光電業,1346529,1101101,941531,22.289326773838187,43.01483434958594,10790408,9826016,9.814679723704907,-
1131117,11310,5244,弘凱,光電業,75924,84150,80179,-9.77540107,-5.306875865,707921,697856,1.4422746239911959,-
1131117,11310,5258,虹堡,電腦及週邊設備業,683768,802323,745075,-14.77646783,-8.228299165,6369368,6509768,-2.156758889,-
1131117,11310,5269,祥碩,半導體業,622811,527603,597873,18.045386398485224,4.171119953568734,6804169,5288248,28.665845474720552,-
1131117,11310,5283,禾聯碩,電器電纜,472487,504099,385860,-6.270990421,22.45037060073602,5446254,5207535,4.584107451990241,-
1131117,11310,5284,jpp-KY,其他,252569,207514,190732,21.711788120319593,32.42088375311956,1937229,1950288,-0.669593414,-
1131117,11310,5285,界霖,半導體業,428101,465056,398246,-7.946354848,7.496622690497833,4225165,4263810,-0.906349016,-
1131117,11310,5288,豐祥-KY,電機機械,523526,430057,544560,21.734095712893872,-3.862567945,5934151,6022270,-1.463219019,-
1131117,11310,5292,華懋,綠能環保,297131,204206,295651,45.50551893675994,0.5005902229317675,1836260,1737897,5.659886633097359,本公司完工百分比法係以投入成本為完工進度基礎，各期依工程安排時間不同而產生差異
1131117,11310,5306,桂盟,運動休閒,365999,442098,354450,-17.21315184,3.258287487656933,4187717,4038347,3.6987906190329856,-
1131117,11310,5388,中磊,通信網路業,3672723,4217710,4972105,-12.92139573,-26.13343845,47036961,51922952,-9.410079381,-
1131117,11310,5434,崇越,電子通路業,5238146,5314010,4343215,-1.427622455,20.605265914765905,46328027,41383249,11.948742835537152,-
1131117,11310,5469,瀚宇博,電子零組件業,3404230,3833666,3610562,-11.20170615,-5.714678214,34859109,36501605,-4.499791174,無
1131117,11310,5471,松翰,半導體業,217378,221416,247673,-1.823716443,-12.2318541,2245214,2147380,4.555970531531448,-
1131117,11310,5484,慧友,光電業,42181,22572,34357,86.87311713627503,22.77265186,400129,308620,29.651027153133303,-
1131117,11310,5515,建國,建材營造,633130,514265,350073,23.113569852119042,80.85656420232351,4559409,3256160,40.02410815193357,係因部分工案投入量增加，以致營收增加。
1131117,11310,5519,隆大,建材營造,481662,116115,470162,314.8146234336649,2.445965433191113,4119290,2202589,87.02036557887105,本年累計增加主要係出售J37案桃園市大園區客運一段54地號於本年完成程序認列土地收入較多所致。
1131117,11310,5521,工信,建材營造,678823,755194,563985,-10.11276573,20.361889057333084,5816410,4425368,31.433363281878478,無
1131117,11310,5522,遠雄,建材營造,2180633,2776267,1493898,-21.45449267,45.969336594600165,19800077,13277226,49.12811606882341,-
1131117,11310,5525,順天,建材營造,1383759,194254,81858,612.3451769332935,1590.4383200175914,4114782,4887391,-15.80820933,本月份主要營收為子公司建高-風聆樹成屋收入
1131117,11310,5531,鄉林,建材營造,101615,917553,234425,-88.92543537,-56.65351392,1530507,3588136,-57.34534588,建設業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完工時間並非固定時點，故月營收的表現上會有較大之波動。
1131117,11310,5533,皇鼎,建材營造,351172,469004,149596,-25.12387954,134.74691836680125,1994773,3507848,-43.13399554,本月營收較去年同期增加達50%以上，係兩期個案營收組成因子不同。
1131117,11310,5534,長虹,建材營造,1494581,1579669,4096599,-5.386444882,-63.5165414,6694841,7078811,-5.424216016,本月營收較去年同期減少，主要係因本月過戶交屋數額較去年同期減少所致。
1131117,11310,5538,東明-KY,鋼鐵工業,1071369,1137063,922297,-5.777516285,16.16312315880893,10220934,10954590,-6.697247455,-
1131117,11310,5546,永固-KY,建材營造,205981,181267,300528,13.634031566694434,-31.46029654,2289844,3091007,-25.91915838,-
1131117,11310,5607,遠雄港,航運業,300593,289341,246746,3.8888370469446087,21.822846165692656,2849607,2374216,20.02307288,-
1131117,11310,5608,四維航,航運業,304778,311927,296158,-2.291882396,2.910608526529758,2868988,2928334,-2.026613084,-
1131117,11310,5706,鳳凰,觀光餐旅,389782,261443,317388,49.08871149734359,22.809305959897664,2680733,1944190,37.884311718504875,-
1131117,11310,5871,中租-KY,其他,8622001,8553950,8425309,0.7955505935854196,2.3345375226000615,85598710,80887192,5.824801038958059,-
1131117,11310,5876,上海商銀,金融保險業,4431406,3517947,3863725,25.965683962834007,14.692582934862083,43710461,42089710,3.850706027672797,-
1131117,11310,5880,合庫金,金融保險業,4842890,5456841,4670175,-11.25103334,3.6982554186941603,55673010,50769384,9.658628121231489,-
1131117,11310,5906,台南-KY,貿易百貨,142068,120405,174452,17.991777750093433,-18.56327242,1475795,1749972,-15.66750782,-
1131117,11310,5907,大洋-KY,貿易百貨,304363,232464,357707,30.929090095670727,-14.9127638,2703180,3169501,-14.71275762,-
1131117,11310,6005,群益證,金融保險業,1208089,1417117,901164,-14.75022881,34.05872848893209,14318599,10057991,42.360427644049395,-
1131117,11310,6024,群益期,金融保險業,211861,230428,196606,-8.057614526,7.759173169,2230869,1869230,19.346950348539238,-
1131117,11310,6108,競國,電子零組件業,355382,399813,492567,-11.1129453,-27.85103346,4402915,5032837,-12.51624084,-
1131117,11310,6112,邁達特,資訊服務業,1566054,1388959,1622462,12.750196370087238,-3.476691596,15032193,16713435,-10.05922481,-
1131117,11310,6115,鎰勝,電子零組件業,597176,601207,511397,-0.670484542,16.773465624553918,6129613,5362892,14.29678240770092,-
1131117,11310,6116,彩晶,光電業,1030378,983993,1043028,4.713956298469603,-1.212814996,8130716,10398575,-21.80932484,-
1131117,11310,6117,迎廣,電腦及週邊設備業,211793,256852,245007,-17.54278729,-13.55634737,2361540,1893079,24.745982602944725,-
1131117,11310,6120,達運,光電業,1184372,1655913,1405690,-28.4761941,-15.74443867,17438605,14440657,20.760468169834656,-
1131117,11310,6128,上福,電腦及週邊設備業,507131,486426,455298,4.256557009699317,11.38441196754653,4628652,4437218,4.314279803246088,-
1131117,11310,6133,金橋,電子零組件業,100517,95656,74728,5.081751275403529,34.51049138,997969,836921,19.242915400617264,無
1131117,11310,6136,富爾特,通信網路業,43065,33245,43899,29.538276432546247,-1.899815486,404378,426350,-5.153512372,-
1131117,11310,6139,亞翔,其他電子業,3994223,5610726,6769058,-28.81094176,-40.99292693,58248447,39587320,47.13915213255154,合併營收數字係自結本業合併營收，最終亞翔合併營收數字以會計師查核為準。
1131117,11310,6141,柏承,電子零組件業,140751,180225,210885,-21.90262172,-33.25698841,1997651,2142709,-6.769841355,資料係自行結算數
1131117,11310,6142,友勁,通信網路業,120280,139121,102024,-13.54288713,17.893828903003214,933501,2392425,-60.98097119,淡季及客戶需求調整
1131117,11310,6152,百一,通信網路業,111955,136410,212756,-17.92757129,-47.37868732,1937529,1869584,3.6342309305171634,-
1131117,11310,6153,嘉聯益,電子零組件業,566665,675817,825520,-16.15111783,-31.35659948,6201040,8409946,-26.26540052,-
1131117,11310,6155,鈞寶,電子零組件業,48666,55793,48054,-12.77400391,1.2735672368585342,473706,461978,2.538649026577023,-
1131117,11310,6164,華興,光電業,48303,57709,60395,-16.29901748,-20.02152496,680334,595255,14.292866082603254,-
1131117,11310,6165,浪凡,數位雲端,234698,232381,245957,0.9970694678136336,-4.577629423,2372047,2250366,5.407164878957468,-
1131117,11310,6166,凌華,電腦及週邊設備業,844822,822542,800360,2.708676274281435,5.555250137438152,7852908,9291202,-15.48017146,-
1131117,11310,6168,宏齊,光電業,165569,169872,192396,-2.533083734,-13.94363708,1639785,1675817,-2.150115436,-
1131117,11310,6176,瑞儀,光電業,4643014,4677603,4050031,-0.739459933,14.641443485247397,41580763,36502737,13.911356838803622,-
1131117,11310,6177,達麗,建材營造,4258370,162846,3047318,2514.967515321224,39.74156947,9724498,8539807,13.87257346682425,-
1131117,11310,6183,關貿,資訊服務業,197011,254342,192635,-22.54090948,2.271653645495367,1981117,1788366,10.778051025349397,-
1131117,11310,6184,大豐電,其他,178222,175511,172174,1.5446325301548052,3.5127254986234857,1759884,1719542,2.346089830896832,-
1131117,11310,6189,豐藝,電子通路業,2932293,2930003,2547022,0.078156917,15.126331849508956,32783071,24570968,33.42197588633871,-
1131117,11310,6191,精成科,電子零組件業,1616903,1888438,1875764,-14.37881466,-13.80029684,18318252,19126724,-4.226923544,-
1131117,11310,6192,巨路,其他電子業,763315,596573,540604,27.94997426970379,41.19669850759521,6379565,5507113,15.842275253839897,-
1131117,11310,6196,帆宣,其他電子業,4564106,5283017,4591891,-13.60796303,-0.605088405,50190294,45649743,9.946498493978378,-
1131117,11310,6197,佳必琪,電子零組件業,554730,591695,488797,-6.247306467,13.488830741596205,5667932,3968712,42.81540207503089,-
1131117,11310,6201,亞弘電,其他電子業,265649,285978,267078,-7.108588773,-0.535049686,2638484,2701185,-2.321240493,-
1131117,11310,6202,盛群,半導體業,229296,235964,178971,-2.825854791,28.119080744925157,2038705,2286811,-10.84943181,-
1131117,11310,6205,詮欣,電子零組件業,104794,116974,94628,-10.41257031,10.743120429471192,1187407,1158278,2.514853946979913,-
1131117,11310,6206,飛捷,電腦及週邊設備業,350683,353472,350443,-0.789029966,0.068484746,3667320,2843900,28.953901332676956,-
1131117,11310,6209,今國光,光電業,207030,182628,206625,13.361587489322558,0.19600725952813067,1953306,2313415,-15.56612195,-
1131117,11310,6213,聯茂,電子零組件業,2527870,2749315,2332841,-8.05455177,8.360149705873654,24241336,20675758,17.245210550442696,-
1131117,11310,6214,精誠,資訊服務業,2879140,3389132,2773788,-15.04786476,3.798127326241227,31177281,27633419,12.82455131592656,-
1131117,11310,6215,和椿,其他電子業,130075,156770,83853,-17.02813038,55.122655122655125,1234123,822423,50.05939765789624,所屬產業復甦，帶動自動化零組件及設備需求增加
1131117,11310,6216,居易,通信網路業,34060,106524,49440,-68.02598475,-31.10841424,1027617,658413,56.07483448838343,訂單增加
1131117,11310,6224,聚鼎,電子零組件業,270232,331719,238173,-18.53586921,13.46038384,2434066,2376369,2.427947848166678,-
1131117,11310,6225,天瀚,光電業,3754,6138,3675,-38.84001303,2.1496598639455784,43536,33733,29.06056383956363,-
1131117,11310,6226,光鼎,光電業,55852,54061,51725,3.312924289228834,7.978733687771871,524698,628750,-16.54902584,-
1131117,11310,6230,尼得科超眾,電腦及週邊設備業,710181,752767,783277,-5.657261809,-9.332075371,6648835,9307998,-28.56858156,-
1131117,11310,6235,華孚,電腦及週邊設備業,382878,419239,531373,-8.673095776,-27.94552979,4968070,4758039,4.414234519725459,-
1131117,11310,6239,力成,半導體業,5798085,5706214,6086492,1.6100167291307337,-4.738476613,62015698,57493585,7.865421855325251,-
1131117,11310,6243,迅杰,半導體業,70699,63616,67229,11.133991448692154,5.161463059096521,612206,747980,-18.15208963,-
1131117,11310,6257,矽格,半導體業,1680008,1583058,1351925,6.124222865,24.26784030179189,14978813,12817857,16.85894919876232,-
1131117,11310,6269,台郡,電子零組件業,1833455,1975551,3369471,-7.192727497,-45.58626562,22603370,27600748,-18.10595133,-
1131117,11310,6271,同欣電,半導體業,994628,978551,1046398,1.6429394073482118,-4.947448294,10102108,9457431,6.816618593357964,-
1131117,11310,6277,宏正,電腦及週邊設備業,445913,445707,417638,0.046218704215998406,6.770217269501338,4092660,4254503,-3.804040096,-
1131117,11310,6278,台表科,光電業,3737811,3564916,4199842,4.849903896753808,-11.00115195,37178076,38539179,-3.531738442,-
1131117,11310,6281,全國電,電子通路業,1316831,1521664,1430515,-13.46111888,-7.947068014,16830770,17543317,-4.061643531,-
1131117,11310,6282,康舒,電子零組件業,2361808,3195689,2409070,-26.09393467,-1.961835895,25943477,22265356,16.519479859203688,-
1131117,11310,6283,淳安,其他電子業,156645,127701,118201,22.66544506307703,32.52425952,1207774,1055634,14.412192104460447,-
1131117,11310,6285,啟碁,通信網路業,9160937,8372199,9817624,9.420917969102263,-6.68885873,91425159,90920811,0.554711286,-
1131117,11310,6288,聯嘉,汽車工業,460069,500768,388175,-8.127316442,18.52102788690668,4664859,3597056,29.68547056259341,-
1131117,11310,6405,悅城,光電業,9455,6959,12721,35.86722230205489,-25.67408223,123036,178535,-31.0857815,-
1131117,11310,6409,旭隼,其他電子業,1556029,1967547,1378607,-20.91528182,12.86965756013135,19362569,15735765,23.04815813,-
1131117,11310,6412,群電,電子零組件業,3342735,3620401,3148221,-7.669481917,6.178537021384458,30649097,30450191,0.6532175775186435,-
1131117,11310,6414,樺漢,電腦及週邊設備業,12295636,12893813,10175924,-4.639256052,20.830658719542324,119055392,97591485,21.993626800534905,"以上申報之合併營收已排除停業單位營收。113年1至10月及去年同期累計合併營收(含停業單位)為119,055,392仟元及97,769,769仟元。"
1131117,11310,6415,矽力*-KY,半導體業,1480661,1632854,1393139,-9.320674108,6.282359477410366,14827500,12532996,18.30770551590378,-
1131117,11310,6416,瑞祺電通,通信網路業,311004,432664,321757,-28.11881737,-3.341963034,3394809,3330293,1.9372469629549112,-
1131117,11310,6423,億而得-創,半導體業,33235,2550,24369,1203.3333333333333,36.38228897369609,208808,169101,23.481233109206922,-
1131117,11310,6426,統新,通信網路業,29089,25731,52826,13.050406124907699,-44.93431265,261783,293825,-10.9051306,-
1131117,11310,6431,光麗-KY,生技醫療業,52920,34806,33426,52.04275124978452,58.319870759289174,308912,249719,23.703843119666505,本月營收主要因中國市場消費力提升，故營業收入較去年同期增加
1131117,11310,6438,迅得,其他電子業,416041,473940,423444,-12.2165253,-1.748283126,4253079,4850993,-12.32560014,-
1131117,11310,6442,光聖,通信網路業,587739,561522,231218,4.6689176915597255,154.1925801624441,4497153,2228574,101.79509408258374,市場需求增加
1131117,11310,6443,元晶,光電業,250474,408906,620648,-38.74533511,-59.64314716,4013206,7026096,-42.88142377,月營收相較同期減少主要為市場以及天候颱風導致下游工程延宕所致
1131117,11310,6446,藥華藥,生技醫療業,914288,932418,547405,-1.944406908,67.02222303413377,7587568,4006165,89.39729142459184,本月及本年累計營收較去年成長，主要來自認列美國子公司PharmaEssentia USA Corp. 之營收。
1131117,11310,6449,鈺邦,電子零組件業,331580,326002,261331,1.7110324476536953,26.881234908985157,2792540,2379396,17.36339810607398,-
1131117,11310,6451,訊芯-KY,半導體業,548671,469995,394278,16.73975255055905,39.158411070361524,4042490,4270673,-5.343022048,-
1131117,11310,6456,GIS-KY,光電業,6411064,6591483,7618831,-2.737153384,-15.85239258,56142336,60045025,-6.499604255,-
1131117,11310,6464,台數科,其他,373366,365552,344648,2.137589180198713,8.332559597038138,3578974,3450934,3.710299878235863,-
1131117,11310,6472,保瑞,生技醫療業,2089357,2023925,1123658,3.232926121274257,85.94243088199434,15588994,12118525,28.63771787408121,113.04起合併子公司USL營收及113.08.20收購Emergent BioSolutions旗下位於美國馬里蘭康登鎮無菌製劑廠營收納入合併
1131117,11310,6477,安集,光電業,62292,95152,92806,-34.53421893,-32.8793397,783456,1360604,-42.41851413,-
1131117,11310,6491,晶碩,生技醫療業,596564,577757,709982,3.255174753399786,-15.97477119,5619064,5462083,2.874013448715444,-
1131117,11310,6504,南六,其他,640535,622976,601126,2.8185676494760634,6.555863496172184,5464439,5141453,6.2819984934219955,-
1131117,11310,6505,台塑化,油電燃氣業,45451116,53324540,64929770,-14.7651044,-29.99957339,560454109,601627711,-6.843701054,-
1131117,11310,6515,穎崴,半導體業,648059,711340,256178,-8.896027216,152.97215217544053,4907118,3265218,50.28454455414615,受惠於全球AI及HPC客戶終端應用需求強勁持續拉貨，本月營收變動達50%以上
1131117,11310,6525,捷敏-KY,半導體業,401758,395416,395058,1.6038804701883587,1.6959535055612087,3843046,3664455,4.873603305266404,-
1131117,11310,6526,達發,半導體業,1627264,1854172,1180572,-12.23769963,37.83691295405956,15917128,11569943,37.573089167336434,-
1131117,11310,6531,愛普*,半導體業,445184,417130,381694,6.725481264833505,16.633743260307995,3398610,3439164,-1.179181917,-
1131117,11310,6533,晶心科,半導體業,153204,233249,87927,-34.31740329,74.23999454092599,1073403,739758,45.101911706260694,本期收入去年增加主要係因矽智財授權收入增加所致。
1131117,11310,6534,正瀚-創,生技醫療業,71962,54486,17657,32.07429431413574,307.5550773064507,1432313,1388754,3.136552621990648,本月較去年同期增加係部分客戶為補齊存貨所致。
1131117,11310,6541,泰福-KY,生技醫療業,986,2113,707,-53.33648841,39.46251768033946,32854,53031,-38.04755709,收入來源包括產品銷售及受託研發收入
1131117,11310,6550,北極星藥業-KY,生技醫療業,16012,3214,618,398.1953951462352,2490.938511326861,86865,3200,2614.53125,美國及台灣子公司CDMO代工收入。本月增減變動達50%主係因收購之子公司CDMO代工收入所致。
1131117,11310,6552,易華電,半導體業,116184,142201,172459,-18.29593322,-32.63094417,1675841,1469937,14.007675158867352,-
1131117,11310,6558,興能高,其他電子業,92648,110384,100168,-16.06754602,-7.507387589,965210,1015587,-4.960382518,-
1131117,11310,6573,虹揚-KY,半導體業,65465,62634,88577,4.519909314429863,-26.09255224,795175,1005016,-20.87936908,-
1131117,11310,6579,研揚,電腦及週邊設備業,524677,595341,667772,-11.8695,-21.42872118,5980336,6715717,-10.95014873,"自112年5月起新增合併子公司捷波；113年1~10月併入其營收為1,064,851仟元"
1131117,11310,6581,鋼聯,綠能環保,260998,224052,266332,16.489921982396943,-2.002763468,1923096,1651639,16.435613351343726,-
1131117,11310,6582,申豐,橡膠工業,133915,197884,97087,-32.32651452,37.932987938652964,1380262,734544,87.90732753926245,本年累計營業收入受市場狀況影響，營收增加。
1131117,11310,6585,鼎基,其他,249096,243316,263317,2.3755116802840752,-5.400714728,2726447,2264467,20.40126881955003,-
1131117,11310,6591,動力-KY,電腦及週邊設備業,92397,142227,113887,-35.03554177,-18.86958125,1080178,1152651,-6.287505932,-
1131117,11310,6592,和潤企業,其他,2108766,2124058,2496405,-0.719942676,-15.5278891,24757186,23484571,5.418940801601187,113/8/21出售子公司和雲行動股權予和運租車。
1131117,11310,6598,ABC-KY,生技醫療業,43153,18562,15045,132.48033617067125,186.8261881023596,301215,282558,6.60289215,營收截至2024年10月止較去年累計上升主係數位生物條碼及腸胃道適應症多元檢測套組銷售增加所致。
1131117,11310,6605,帝寶,汽車工業,1750412,1673742,1603829,4.580753784,9.139565377605717,16706939,15301648,9.183919274577484,-
1131117,11310,6606,建德工業,電機機械,48751,58037,52668,-16.00013784,-7.43715349,599729,667536,-10.15780422,-
1131117,11310,6625,必應,其他,184545,514199,295851,-64.11019858,-37.62231664,2418453,2085528,15.963583322784446,-
1131117,11310,6641,基士德-KY,綠能環保,120601,188391,176981,-35.98367226,-31.85652697,1485843,1385450,7.246237684506839,-
1131117,11310,6645,金萬林-創,生技醫療業,47522,46459,24419,2.288038916033492,94.61075392112699,389714,313681,24.238956136967175,本月增減百分比達50％以上，係因代理設備較去年增加所致。
1131117,11310,6655,科定,其他,205055,210765,215733,-2.709178469,-4.94963682,2052210,1899440,8.042896853809545,-
1131117,11310,6657,華安,生技醫療業,882,455,615,93.84615384615384,43.41463414634146,6035,5538,8.974358974358974,-
1131117,11310,6658,聯策,其他電子業,124719,110324,76153,13.04793154707951,63.774243956245975,1217448,1061595,14.681022423805688,配合客戶訂單時程交貨，故營收上升。
1131117,11310,6666,羅麗芬-KY,生技醫療業,70009,108839,54439,-35.67654977,28.60081926560003,957904,782456,22.422730479413538,-
1131117,11310,6668,中揚光,光電業,73182,91672,57487,-20.16973558,27.301824760380608,760529,726382,4.700970013023451,-
1131117,11310,6669,緯穎,電腦及週邊設備業,35381437,34504530,18942270,2.5414257200431365,86.78562284245764,280308921,202293554,38.56542408662216,主要係客戶需求強勁
1131117,11310,6670,復盛應用,運動休閒,2510690,2333930,2060900,7.573491921,21.824930855451502,22052538,19447578,13.394778516892952,-
1131117,11310,6671,三能-KY,居家生活,156360,186894,139092,-16.33760313,12.414804589767924,1625650,1542889,5.364028131641356,-
1131117,11310,6672,騰輝電子-KY,電子零組件業,344058,334830,365302,2.756025445748589,-5.815462275,3543120,4005404,-11.54150742,-
1131117,11310,6674,鋐寶科技,通信網路業,126500,89046,128242,42.06140646407475,-1.358369333,805680,973527,-17.24112428,-
1131117,11310,6689,伊雲谷,數位雲端,1180567,1079999,926082,9.311860473944883,27.479748013674815,10318722,7974386,29.398326090560452,-
1131117,11310,6691,洋基工程,其他電子業,1390233,1563772,1008219,-11.09746178,37.88998224,11343151,13301261,-14.72123583,-
1131117,11310,6695,芯鼎,半導體業,93397,93510,90165,-0.120842691,3.5845394554427994,802829,924230,-13.13536674,-
1131117,11310,6698,旭暉應材,其他電子業,60989,64797,84057,-5.876815285,-27.44328253,673613,885860,-23.95942926,-
1131117,11310,6706,惠特,光電業,109568,84880,101021,29.085768143261074,8.460617099414973,671309,1173698,-42.80394105,-
1131117,11310,6715,嘉基,電子零組件業,207518,189538,162241,9.486224398273697,27.907249092399578,1902686,2037618,-6.622045938,-
1131117,11310,6719,力智,半導體業,331517,337358,249858,-1.731395135,32.682163468850305,3094097,2481410,24.691082892387797,-
1131117,11310,6742,澤米,光電業,55746,60729,55249,-8.205305538,0.8995637930098282,566681,455863,24.309496493464046,-
1131117,11310,6743,安普新,其他電子業,606263,654830,280184,-7.416734114,116.3803072266796,6011774,3213313,87.08958635526636,本期營收較高，主係耳機市場回溫，訂單需求增加所致。
1131117,11310,6753,龍德造船,航運業,418106,345462,395484,21.028072552118612,5.7200796998108645,3826798,4134857,-7.450293928,-
1131117,11310,6754,匯僑設計,居家生活,453286,451836,453056,0.3209128976000142,0.050766351,4383897,3599223,21.80120542683796,-
1131117,11310,6756,威鋒電子,半導體業,119518,141317,169502,-15.42560343,-29.4887376,1452968,1692945,-14.17512087,-
1131117,11310,6757,台灣虎航-創,航運業,1302540,1264210,1220180,3.031932986,6.749823796489043,13939376,10269428,35.73663499077066,-
1131117,11310,6768,志強-KY,運動休閒,2094031,1299184,1296096,61.180479439401964,61.56449830876725,15333194,11476532,33.60476840913265,品牌銷售增加，訂單增加，營收增加
1131117,11310,6770,力積電,半導體業,3913891,3900201,3846930,0.35100755063649286,1.7406347399094864,37507934,36708016,2.1791371127221915,-
1131117,11310,6771,平和環保-創,綠能環保,50302,51645,51499,-2.600445348,-2.324316977,517659,501681,3.1848923917788396,-
1131117,11310,6776,展碁國際,電子通路業,2532504,2368325,2064600,6.932283364825351,22.66317931,20650597,18860013,9.494076170573159,-
1131117,11310,6781,AES-KY,電子零組件業,951990,862092,810279,10.42788936679612,17.489161140792245,7798600,8355410,-6.664065558,-
1131117,11310,6782,視陽,生技醫療業,389345,309984,218136,25.601643955817075,78.48727399420545,3147453,1927164,63.320454304874936,主係去年同期受客戶庫存調整影響，使得基期較低。
1131117,11310,6789,采鈺,半導體業,904867,902408,551110,0.27249315165645693,64.18990764094282,8218393,5908165,39.10229318240096,因客戶需求增加所致。
1131117,11310,6790,永豐實,造紙工業,921445,985886,889559,-6.536354102,3.584472755601371,9076250,8445062,7.474048147899921,-
1131117,11310,6792,詠業,通信網路業,103587,98894,119197,4.745485064816875,-13.09596718,1043565,1203716,-13.30471639,-
1131117,11310,6794,向榮生技-創,生技醫療業,2620,5890,1015,-55.51782683,158.12807881773398,23669,17574,34.68191646750882,本月營業收入較去年同期增加，主係勞務收入增加所致。
1131117,11310,6796,晉弘,生技醫療業,48533,34060,46182,42.49266001174398,5.090727989259885,372302,433223,-14.06227278,-
1131117,11310,6799,來頡,半導體業,78364,73307,92895,6.898386238694804,-15.64239195,764118,851260,-10.23682541,-
1131117,11310,6805,富世達,電子零組件業,910239,771374,590533,18.00229201399062,54.13854941214124,6328152,4456080,42.011633543383425,較去年同期客戶需求增加
1131117,11310,6806,森崴能源,綠能環保,3011448,951759,1349533,216.40867068238913,123.1474146982697,12934100,7331379,76.42110713414216,主要係因離岸之主要工程開始施作認列收入所致
